tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalPosLat,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departPosLat,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime
498,End_2,1000,0,14.07,7,0.34,Beg_3,0,0,0,tripinfo_normal_car.4 routing_normal_car.4,491,normal_car.4,1,7006,0.94,0,30.07,normal_car,,0,0
498,End_3,1000,0,15.35,49,0.69,Beg_3,199.8,0,0,tripinfo_normal_car.29 routing_normal_car.29,449,normal_car.29,1,6806.2,1.02,0,30.48,normal_car,,2,3
499,End_1,1000,0,17.3,115,0.05,Beg_1,46.7,0,0,tripinfo_paying_car.69 routing_paying_car.69,384,paying_car.69,1,6959.3,0.95,0,136.61,paying_car,,0,0
500,End_3,1000,0,16.38,35,0.01,Beg_2,0,0,0,tripinfo_normal_car.21 routing_normal_car.21,465,normal_car.21,1,7006,1.09,0,63.91,normal_car,,1,1
500,End_2,1000,0,15.35,59,0.69,Beg_3,239.11,0,0,tripinfo_normal_car.35 routing_normal_car.35,441,normal_car.35,1,6766.89,1.02,0,23.42,normal_car,,0,0
501,End_1,1000,0,18.45,120,0.05,Beg_1,7.6,0,0,tripinfo_paying_car.72 routing_paying_car.72,381,paying_car.72,1,6998.4,1.14,0,146.96,paying_car,,0,0
502,End_2,1000,0,15.25,44,0.68,Beg_2,108.3,0,0,tripinfo_normal_car.26 routing_normal_car.26,458,normal_car.26,1,6897.7,1.02,0,33.77,normal_car,,0,0
502,End_1,1000,0,18.53,140,0.06,Beg_1,43.1,0,0,tripinfo_paying_car.84 routing_paying_car.84,362,paying_car.84,1,6962.9,0.94,0,117.04,paying_car,,0,0
504,End_1,1000,0,19.73,137,0.39,Beg_1,23.6,0,0,tripinfo_paying_car.82 routing_paying_car.82,367,paying_car.82,1,6982.4,0.91,0,114.9,paying_car,,0,0
505,End_1,1000,0,19.73,134,0.72,Beg_1,0,0,0,tripinfo_paying_car.80 routing_paying_car.80,371,paying_car.80,1,7006,1.08,0,137.2,paying_car,,0,0
506,End_1,1000,0,19.73,144,0.72,Beg_2,110.99,0,0,tripinfo_paying_car.86 routing_paying_car.86,362,paying_car.86,1,6895.01,1.14,0,132.15,paying_car,,0,0
508,End_2,1000,0,15.65,37,0.35,Beg_3,19.5,0,0,tripinfo_normal_car.22 routing_normal_car.22,471,normal_car.22,1,6986.5,1.04,0,54.53,normal_car,,0,0
508,End_1,1000,0,20.94,142,0.39,Beg_2,97.39,0,0,tripinfo_paying_car.85 routing_paying_car.85,366,paying_car.85,1,6908.61,0.9,0,112.02,paying_car,,0,0
510,End_1,1000,0,19.16,127,0.38,Beg_3,64.3,0,0,tripinfo_paying_car.76 routing_paying_car.76,383,paying_car.76,1,6941.7,0.93,0,118.24,paying_car,,1,1
511,End_2,1000,0,15.52,67,0.36,Beg_2,134.69,0,0,tripinfo_normal_car.40 routing_normal_car.40,444,normal_car.40,1,6871.31,1.03,0,26.91,normal_car,,0,0
511,End_1,1000,0,19.21,170,0.07,Beg_1,370.29,0,0,tripinfo_paying_car.102 routing_paying_car.102,341,paying_car.102,1,6635.71,1.02,0,119.53,paying_car,,0,0
512,End_1,1000,0,19.37,132,0.39,Beg_2,7.6,0,0,tripinfo_paying_car.79 routing_paying_car.79,380,paying_car.79,1,6998.4,1.14,0,146.72,paying_car,,0,0
513,End_2,1000,0,13.18,14,0.67,Beg_3,135.3,0,0,tripinfo_normal_car.8 routing_normal_car.8,499,normal_car.8,1,6870.7,0.88,0,13.46,normal_car,,0,0
513,End_3,1000,0,14.96,39,0.68,Beg_3,0,0,0,tripinfo_normal_car.23 routing_normal_car.23,474,normal_car.23,1,7006,1,0,38.42,normal_car,,0,0
514,End_1,1000,0,20.82,135,0.05,Beg_1,10,0,0,tripinfo_paying_car.81 routing_paying_car.81,379,paying_car.81,1,6996,1.13,0,127.13,paying_car,,0,0
515,End_1,1000,0,19.58,149,0.73,Beg_1,27.2,0,0,tripinfo_paying_car.89 routing_paying_car.89,366,paying_car.89,1,6978.8,1.06,0,133.35,paying_car,,0,0
517,End_1,1000,0,20.78,147,0.39,Beg_1,13.6,0,0,tripinfo_paying_car.88 routing_paying_car.88,370,paying_car.88,1,6992.4,1.03,0,136.46,paying_car,,0,0
518,End_1,1000,0,20.78,150,0.06,Beg_1,0,0,0,tripinfo_paying_car.90 routing_paying_car.90,368,paying_car.90,1,7006,1.03,0,134.25,paying_car,,0,0
520,End_1,1000,0,21.98,169,0.73,Beg_1,115.36,0,0,tripinfo_paying_car.101 routing_paying_car.101,351,paying_car.101,1,6890.64,1.11,0,120.62,paying_car,,0,0
521,End_1,1000,0,21.99,112,0.38,Beg_1,27.2,0,0,tripinfo_paying_car.67 routing_paying_car.67,409,paying_car.67,1,6978.8,1.01,0,133.2,paying_car,,0,0
522,End_1,1000,0,22.08,130,0.05,Beg_3,95.5,0,0,tripinfo_paying_car.78 routing_paying_car.78,392,paying_car.78,1,6910.5,1.08,0,125.53,paying_car,,0,0
524,End_2,1000,0,15.27,17,0.34,Beg_3,0,0,0,tripinfo_normal_car.10 routing_normal_car.10,507,normal_car.10,1,7006,1.02,0,79.9,normal_car,,0,0
524,End_1,1000,0,22.46,155,0.06,Beg_1,0,0,0,tripinfo_paying_car.93 routing_paying_car.93,369,paying_car.93,1,7006,0.89,0,110.71,paying_car,,0,0
526,End_1,1000,0,19.69,164,0.73,Beg_1,13.6,0,0,tripinfo_paying_car.98 routing_paying_car.98,362,paying_car.98,1,6992.4,0.87,0,99.28,paying_car,,0,0
527,End_1,1000,0,19.69,162,0.4,Beg_1,0,0,0,tripinfo_paying_car.97 routing_paying_car.97,365,paying_car.97,1,7006,0.84,0,93.54,paying_car,,0,0
529,End_1,1000,0,20.9,167,0.4,Beg_1,0,0,0,tripinfo_paying_car.100 routing_paying_car.100,362,paying_car.100,1,7006,0.87,0,99.16,paying_car,,0,0
530,End_1,1000,0,20.92,159,0.73,Beg_1,27.2,0,0,tripinfo_paying_car.95 routing_paying_car.95,371,paying_car.95,1,6978.8,0.93,0,122.5,paying_car,,0,0
531,End_2,1000,0,15,50,0,Beg_3,235,0,0,tripinfo_bus.1 routing_bus.1,481,bus.1,1,6771,1,0,54.3,bus,,1,1
531,End_1,1000,0,21.06,157,0.4,Beg_1,13.6,0,0,tripinfo_paying_car.94 routing_paying_car.94,374,paying_car.94,1,6992.4,0.97,0,134.95,paying_car,,0,0
533,End_1,1000,0,18.92,160,0.06,Beg_2,7.6,0,0,tripinfo_paying_car.96 routing_paying_car.96,373,paying_car.96,1,6998.4,1.07,0,139.65,paying_car,,0,0
535,End_2,1000,0,15.05,45,0.02,Beg_3,0,0,0,tripinfo_normal_car.27 routing_normal_car.27,490,normal_car.27,1,7006,1,0,57.14,normal_car,,2,2
535,End_1,1000,0,20.2,172,0.4,Beg_1,0,0,0,tripinfo_paying_car.103 routing_paying_car.103,363,paying_car.103,1,7006,0.97,0,123.06,paying_car,,0,0
537,End_1,1000,0,17.61,180,0.07,Beg_1,0,0,0,tripinfo_paying_car.108 routing_paying_car.108,357,paying_car.108,1,7006,1.07,0,123.06,paying_car,,0,0
538,End_1,1000,0,17.65,179,0.74,Beg_3,54.3,0,0,tripinfo_paying_car.107 routing_paying_car.107,359,paying_car.107,1,6951.7,1.09,0,127.12,paying_car,,0,0
539,End_2,1000,0,13.6,55,0.02,Beg_3,278.7,0,0,tripinfo_normal_car.33 routing_normal_car.33,484,normal_car.33,1,6727.3,0.91,0,17.43,normal_car,,0,0
540,End_1,1000,0,19.05,177,0.4,Beg_3,33.1,0,0,tripinfo_paying_car.106 routing_paying_car.106,363,paying_car.106,1,6972.9,1.1,0,130.07,paying_car,,1,1
541,End_2,1000,0,13.76,22,0.34,Beg_2,21.2,0,0,tripinfo_normal_car.13 routing_normal_car.13,519,normal_car.13,1,6984.8,0.92,0,48.87,normal_car,,0,0
541,End_1,1000,0,19.64,192,0.41,Beg_1,56.7,0,0,tripinfo_paying_car.115 routing_paying_car.115,349,paying_car.115,1,6949.3,1.14,0,117.22,paying_car,,0,0
542,End_2,1000,0,14.1,60,0.02,Beg_3,249.11,0,0,tripinfo_normal_car.36 routing_normal_car.36,482,normal_car.36,1,6756.89,0.94,0,30.71,normal_car,,0,0
543,End_3,1000,-1,14.6,30,0.01,Beg_2,0,0,0,tripinfo_normal_car.18 routing_normal_car.18,513,normal_car.18,1,7006,0.97,0,67.01,normal_car,,0,0
543,End_1,1000,0,18.43,190,0.08,Beg_1,43.1,0,0,tripinfo_paying_car.114 routing_paying_car.114,353,paying_car.114,1,6962.9,0.99,0,119.75,paying_car,,0,0
545,End_2,1000,0,16.36,79,0.7,Beg_2,44.5,0,0,tripinfo_normal_car.47 routing_normal_car.47,466,normal_car.47,1,6961.51,1.09,0,66.51,normal_car,,0,0
545,End_1,1000,0,19.63,185,0.07,Beg_1,10,0,0,tripinfo_paying_car.111 routing_paying_car.111,360,paying_car.111,1,6996,1.06,0,126.3,paying_car,,0,0
546,End_1,1000,0,17.34,187,0.41,Beg_1,23.6,0,0,tripinfo_paying_car.112 routing_paying_car.112,359,paying_car.112,1,6982.4,0.97,0,118.79,paying_car,,0,0
548,End_1,1000,0,18.54,194,0.74,Beg_3,82.3,0,0,tripinfo_paying_car.116 routing_paying_car.116,354,paying_car.116,1,6923.7,1.15,0,122.78,paying_car,,2,2
549,End_1,1000,0,18.61,152,0.39,Beg_3,206.39,0,0,tripinfo_paying_car.91 routing_paying_car.91,397,paying_car.91,1,6799.61,1.08,0,97.3,paying_car,,0,0
550,End_2,1000,0,14.33,62,0.36,Beg_3,0,0,0,tripinfo_normal_car.37 routing_normal_car.37,488,normal_car.37,1,7006,0.96,0,34.27,normal_car,,1,1
551,End_3,1000,-0.8,15.11,65,0.03,Beg_2,10,0,0,tripinfo_normal_car.39 routing_normal_car.39,486,normal_car.39,1,6996,1.01,0,54.99,normal_car,,1,1
