tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
423.00;End_3;1000.00;0.00;16.36;139.00;0.82;Beg_3;97.80;0.00;0.00;tripinfo_normal_car.94 routing_normal_car.94;284.00;normal_car.94;1;6918.20;1.09;0.00;24.77;normal_car;;0;0.00
424.00;End_2;1000.00;0.00;15.33;102.00;0.57;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.69 routing_normal_car.69;322.00;normal_car.69;1;7016.00;1.02;0.00;55.01;normal_car;;0;0.00
424.00;End_3;1000.00;0.00;15.52;118.00;0.40;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.80 routing_normal_car.80;306.00;normal_car.80;1;7006.00;1.03;0.00;41.08;normal_car;;0;0.00
425.00;End_2;1000.00;0.00;14.33;109.00;0.22;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.74 routing_normal_car.74;316.00;normal_car.74;1;7016.00;0.96;0.00;37.32;normal_car;;0;0.00
426.00;End_3;1000.00;0.00;16.09;156.00;1.65;Beg_3;291.50;0.00;0.00;tripinfo_normal_car.105 routing_normal_car.105;270.00;normal_car.105;1;6724.50;1.07;0.00;16.48;normal_car;;1;1.00
427.00;End_2;1000.00;0.00;15.21;156.00;0.18;Beg_3;299.10;0.00;0.00;tripinfo_normal_car.106 routing_normal_car.106;271.00;normal_car.106;1;6716.90;1.01;0.00;13.46;normal_car;;0;0.00
428.00;End_2;1000.00;0.00;15.11;130.00;0.64;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.88 routing_normal_car.88;298.00;normal_car.88;1;7002.40;1.01;0.00;31.31;normal_car;;0;0.00
429.00;End_3;1000.00;0.00;15.33;131.00;0.17;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.89 routing_normal_car.89;298.00;normal_car.89;1;6992.40;1.02;0.00;32.06;normal_car;;0;0.00
430.00;End_2;1000.00;0.00;15.15;142.00;0.88;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.96 routing_normal_car.96;288.00;normal_car.96;1;7016.00;1.01;0.00;20.36;normal_car;;0;0.00
431.00;End_3;1000.00;0.00;15.25;133.00;0.70;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.90 routing_normal_car.90;298.00;normal_car.90;1;7016.00;1.02;0.00;30.65;normal_car;;0;0.00
431.00;End_2;1000.00;0.00;15.98;147.00;0.00;Beg_3;33.60;0.00;0.00;tripinfo_normal_car.100 routing_normal_car.100;284.00;normal_car.100;1;6982.40;1.07;0.00;21.31;normal_car;;0;0.00
433.00;End_2;1000.00;0.00;15.64;128.00;0.11;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.87 routing_normal_car.87;305.00;normal_car.87;1;7016.00;1.04;0.00;39.56;normal_car;;0;0.00
433.00;End_3;1000.00;0.00;16.46;146.00;0.47;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.99 routing_normal_car.99;287.00;normal_car.99;1;6992.40;1.10;0.00;25.11;normal_car;;0;0.00
435.00;End_2;1000.00;0.00;16.82;145.00;0.94;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.98 routing_normal_car.98;290.00;normal_car.98;1;7002.40;1.12;0.00;30.22;normal_car;;0;0.00
451.00;End_3;1000.00;0.00;14.35;149.00;0.53;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.101 routing_normal_car.101;302.00;normal_car.101;1;7016.00;0.96;0.00;23.40;normal_car;;0;0.00
452.00;End_2;1000.00;0.00;13.82;137.00;0.29;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.93 routing_normal_car.93;315.00;normal_car.93;1;7016.00;0.92;0.00;27.09;normal_car;;0;0.00
453.00;End_3;1000.00;-1.00;16.45;168.00;0.42;Beg_2;66.40;0.00;0.00;tripinfo_normal_car.114 routing_normal_car.114;285.00;normal_car.114;1;6949.60;1.10;0.00;24.58;normal_car;;0;0.00
454.00;End_2;1000.00;0.00;15.52;158.00;0.71;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.107 routing_normal_car.107;296.00;normal_car.107;1;7016.00;1.03;0.00;29.93;normal_car;;0;0.00
455.00;End_3;1000.00;-0.20;16.48;165.00;0.36;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.112 routing_normal_car.112;290.00;normal_car.112;1;7016.00;1.10;0.00;28.30;normal_car;;0;0.00
458.00;End_2;1000.00;0.00;15.13;167.00;0.89;Beg_2;13.60;0.00;0.00;tripinfo_normal_car.113 routing_normal_car.113;291.00;normal_car.113;1;7002.40;1.01;0.00;23.41;normal_car;;0;0.00
459.00;End_1;1000.00;-0.25;30.00;200.00;0.00;Beg_3;39.50;0.00;0.00;tripinfo_bus.4 routing_bus.4;259.00;bus.4;1;6976.50;1.00;0.00;24.49;bus;;0;0.00
463.00;End_2;1000.00;0.00;14.87;174.00;0.54;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.118 routing_normal_car.118;289.00;normal_car.118;1;7016.00;0.99;0.00;19.07;normal_car;;0;0.00
465.00;End_2;1000.00;0.00;13.38;134.00;0.23;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.91 routing_normal_car.91;331.00;normal_car.91;1;7016.00;0.89;0.00;35.00;normal_car;;0;0.00
467.00;End_3;1000.00;0.00;14.52;150.00;0.06;Beg_2;20.00;0.00;0.00;tripinfo_normal_car.102 routing_normal_car.102;317.00;normal_car.102;1;6996.00;0.97;0.00;41.68;normal_car;;0;0.00
467.00;End_2;1000.00;0.00;14.39;161.00;0.77;Beg_3;19.50;0.00;0.00;tripinfo_normal_car.109 routing_normal_car.109;306.00;normal_car.109;1;6996.50;0.96;0.00;28.56;normal_car;;0;0.00
