Value,State,Volume
287,"1,3",Low
297,"1,3",Low
324,"1,3",Low
296,"1,3",Low
300,"1,3",Low
289,"1,3",Low
285,"1,3",Low
302,"1,3",Low
300,"1,3",Low
284,"1,3",Low
348,"1,3",Low
329,"1,3",Low
281,"1,3",Low
289,"1,3",Low
294,"1,3",Low
325,"1,3",Low
296,"1,3",Low
307,"1,3",Low
313,"1,3",Low
292,"1,3",Low
286,"1,3",Low
281,"1,3",Low
291,"1,3",Low
286,"1,3",Low
280,"1,3",Low
343,"1,3",Low
290,"1,3",Low
284,"1,3",Low
282,"1,3",Low
326,"1,3",Low
314,"1,3",Low
312,"1,3",Low
303,"1,3",Low
296,"1,3",Low
294,"1,3",Low
287,"1,3",Low
284,"1,3",Low
296,"1,3",Low
324,"1,3",Low
329,"1,3",Low
285,"1,3",Low
306,"1,3",Low
282,"1,3",Low
279,"1,3",Low
285,"1,3",Low
360,"1,3",Low
335,"1,3",Low
303,"1,3",Low
326,"1,3",Low
309,"1,3",Low
297,"1,3",Low
291,"1,3",Low
290,"1,3",Low
322,"1,3",Low
286,"1,3",Low
346,"1,3",Low
301,"1,3",Low
325,"1,3",Low
286,"1,3",Low
329,"1,3",Low
319,"1,3",Low
301,"1,3",Low
289,"1,3",Low
389,"1,3",Low
362,"1,3",Low
312,"1,3",Low
337,"1,3",Low
299,"1,3",Low
333,"1,3",Low
309,"1,3",Low
330,"1,3",Low
290,"1,3",Low
360,"1,3",Low
293,"1,3",Low
312,"1,3",Low
286,"1,3",Low
292,"1,3",Low
283,"1,3",Low
302,"1,3",Low
327,"1,3",Low
308,"1,3",Low
286,"1,3",Low
305,"1,3",Low
282,"1,3",Low
285,"1,3",Low
284,"1,3",Low
288,"1,3",Low
282,"1,3",Low
297,"1,3",Low
280,"1,3",Low
335,"1,3",Low
318,"1,3",Low
309,"1,3",Low
278,"1,3",Low
292,"1,3",Low
321,"1,3",Low
278,"1,3",Low
303,"1,3",Low
294,"1,3",Low
301,"1,3",Low
296,"1,3",Low
298,"1,3",Low
358,"1,3",Low
284,"1,3",Low
320,"1,3",Low
284,"1,3",Low
301,"1,3",Low
296,"1,3",Low
282,"1,3",Low
303,"1,3",Low
292,"1,3",Low
298,"1,3",Low
289,"1,3",Low
283,"1,3",Low
288,"1,3",Low
328,"1,3",Low
289,"1,3",Low
320,"1,3",Low
277,"1,3",Low
324,"1,3",Low
312,"1,3",Low
284,"1,3",Low
312,"1,3",Low
304,"1,3",Low
278,"1,3",Low
311,"1,3",Low
279,"1,3",Low
295,"1,3",Low
301,"1,3",Low
282,"1,3",Low
280,"1,3",Low
308,"1,3",Low
278,"1,3",Low
299,"1,3",Low
296,"1,3",Low
291,"1,3",Low
287,"1,3",Low
278,"1,3",Low
289,"1,3",Low
286,"1,3",Low
292,"1,3",Low
288,"1,3",Low
281,"1,3",Low
296,"1,3",Low
313,"1,3",Low
295,"1,3",Low
284,"1,3",Low
302,"1,3",Low
283,"1,3",Low
339,"1,3",Low
300,"1,3",Low
283,"1,3",Low
318,"1,3",Low
323,"1,3",Low
318,"1,3",Low
306,"1,3",Low
298,"1,3",Low
289,"1,3",Low
275,"1,3",Low
289,"1,3",Low
297,"1,3",Low
296,"1,3",Low
287,"1,3",Low
310,"1,3",Low
286,"1,3",Low
294,"1,3",Low
330,"1,3",Low
281,"1,3",Low
337,"1,3",Low
287,"1,3",Low
325,"1,3",Low
305,"1,3",Low
302,"1,3",Low
292,"1,3",Low
292,"1,3",Low
311,"1,3",Low
312,"1,3",Low
350,"1,3",Low
332,"1,3",Low
293,"1,3",Low
290,"1,3",Low
308,"1,3",Low
307,"1,3",Low
298,"1,3",Low
307,"1,3",Low
296,"1,3",Low
303,"1,3",Low
292,"1,3",Low
290,"1,3",Low
288,"1,3",Low
287,"1,3",Low
276,"1,3",Low
287,"1,3",Low
281,"1,3",Low
280,"1,3",Low
287,"1,3",Low
293,"1,3",Low
280,"1,3",Low
281,"1,3",Low
289,"1,3",Low
315,"1,3",Low
283,"1,3",Low
279,"1,3",Low
282,"1,3",Low
300,"1,3",Low
294,"1,3",Low
291,"1,3",Low
301,"1,3",Low
283,"1,3",Low
298,"1,3",Low
287,"1,3",Low
290,"1,3",Low
318,"1,3",Low
316,"1,3",Low
286,"1,3",Low
284,"1,3",Low
299,"1,3",Low
285,"1,3",Low
275,"1,3",Low
321,"1,3",Low
297,"1,3",Low
287,"1,3",Low
294,"1,3",Low
308,"1,3",Low
339,"1,3",Low
284,"1,3",Low
326,"1,3",Low
320,"1,3",Low
296,"1,3",Low
327,"1,3",Low
286,"1,3",Low
281,"1,3",Low
287,"1,3",Low
301,"1,3",Low
295,"1,3",Low
301,"1,3",Low
289,"1,3",Low
287,"1,3",Low
372,"1,3",Low
316,"1,3",Low
321,"1,3",Low
364,"1,3",Low
358,"1,3",Low
334,"1,3",Low
338,"1,3",Low
324,"1,3",Low
306,"1,3",Low
317,"1,3",Low
297,"1,3",Low
287,"1,3",Low
300,"1,3",Low
287,"1,3",Low
293,"1,3",Low
278,"1,3",Low
316,"1,3",Low
288,"1,3",Low
285,"1,3",Low
277,"1,3",Low
282,"1,3",Low
288,"1,3",Low
287,"1,3",Low
322,"1,3",Low
309,"1,3",Low
303,"1,3",Low
276,"1,3",Low
308,"1,3",Low
285,"1,3",Low
319,"1,3",Low
326,"1,3",Low
291,"1,3",Low
286,"1,3",Low
334,"1,3",Low
305,"1,3",Low
289,"1,3",Low
287,"1,3",Low
285,"1,3",Low
307,"1,3",Low
297,"1,3",Low
291,"1,3",Low
283,"1,3",Low
319,"1,3",Low
313,"1,3",Low
311,"1,3",Low
298,"1,3",Low
304,"1,3",Low
310,"1,3",Low
301,"1,3",Low
296,"1,3",Low
301,"1,3",Low
293,"1,3",Low
317,"1,3",Low
285,"1,3",Low
293,"1,3",Low
294,"1,3",Low
285,"1,3",Low
282,"1,3",Low
306,"1,3",Low
285,"1,3",Low
283,"1,3",Low
319,"1,3",Low
299,"1,3",Low
316,"1,3",Low
284,"1,3",Low
311,"1,3",Low
277,"1,3",Low
298,"1,3",Low
273,"1,3",Low
279,"1,3",Low
321,"1,3",Low
287,"1,3",Low
281,"1,3",Low
278,"1,3",Low
314,"1,3",Low
299,"1,3",Low
299,"1,3",Low
279,"1,3",Low
312,"1,3",Low
284,"1,3",Low
288,"1,3",Low
278,"1,3",Low
325,"1,3",Low
285,"1,3",Low
281,"1,3",Low
279,"1,3",Low
296,"1,3",Low
294,"1,3",Low
335,"1,3",Low
319,"1,3",Low
313,"1,3",Low
319,"1,3",Low
279,"1,3",Low
298,"1,3",Low
308,"1,3",Low
296,"1,3",Low
299,"1,3",Low
286,"1,3",Low
292,"1,3",Low
298,"1,3",Low
278,"1,3",Low
290,"1,3",Low
306,"1,3",Low
276,"1,3",Low
292,"1,3",Low
288,"1,3",Low
305,"1,3",Low
294,"1,3",Low
309,"1,3",Low
306,"1,3",Low
284,"1,3",Low
288,"1,3",Low
283,"1,3",Low
287,"1,3",Low
297,"1,3",Low
314,"1,3",Low
290,"1,3",Low
296,"1,3",Low
281,"1,3",Low
319,"1,3",Low
276,"1,3",Low
290,"1,3",Low
304,"1,3",Low
300,"1,3",Low
292,"1,3",Low
313,"1,3",Low
310,"1,3",Low
305,"1,3",Low
310,"1,3",Low
300,"1,3",Low
312,"1,3",Low
307,"1,3",Low
316,"1,3",Low
311,"1,3",Low
306,"1,3",Low
296,"1,3",Low
288,"1,3",Low
294,"1,3",Low
281,"1,3",Low
294,"1,3",Low
308,"1,3",Low
314,"1,3",Low
308,"1,3",Low
287,"1,3",Low
295,"1,3",Low
272,"1,3",Low
315,"1,3",Low
309,"1,3",Low
287,"1,3",Low
293,"1,3",Low
302,"1,3",Low
317,"1,3",Low
324,"1,3",Low
310,"1,3",Low
335,"1,3",Low
304,"1,3",Low
288,"1,3",Low
292,"1,3",Low
300,"1,3",Low
362,"1,3",Low
286,"1,3",Low
320,"1,3",Low
290,"1,3",Low
315,"1,3",Low
293,"1,3",Low
336,"1,3",Low
289,"1,3",Low
327,"1,3",Low
288,"1,3",Low
317,"1,3",Low
315,"1,3",Low
314,"1,3",Low
286,"1,3",Low
309,"1,3",Low
291,"1,3",Low
316,"1,3",Low
296,"1,3",Low
290,"1,3",Low
287,"1,3",Low
282,"1,3",Low
282,"1,3",Low
294,"1,3",Low
286,"1,3",Low
282,"1,3",Low
277,"1,3",Low
314,"1,3",Low
303,"1,3",Low
274,"1,3",Low
288,"1,3",Low
283,"1,3",Low
310,"1,3",Low
301,"1,3",Low
316,"1,3",Low
296,"1,3",Low
275,"1,3",Low
311,"1,3",Low
291,"1,3",Low
311,"1,3",Low
347,"1,3",Low
304,"1,3",Low
295,"1,3",Low
288,"1,3",Low
281,"1,3",Low
292,"1,3",Low
277,"1,3",Low
287,"1,3",Low
283,"1,3",Low
316,"1,3",Low
313,"1,3",Low
322,"1,3",Low
306,"1,3",Low
284,"1,3",Low
314,"1,3",Low
289,"1,3",Low
303,"1,3",Low
294,"1,3",Low
282,"1,3",Low
288,"1,3",Low
286,"1,3",Low
279,"1,3",Low
272,"1,3",Low
296,"1,3",Low
290,"1,3",Low
276,"1,3",Low
295,"1,3",Low
300,"1,3",Low
288,"1,3",Low
292,"1,3",Low
306,"1,3",Low
283,"1,3",Low
286,"1,3",Low
321,"1,3",Low
292,"1,3",Low
298,"1,3",Low
286,"1,3",Low
328,"1,3",Low
289,"1,3",Low
317,"1,3",Low
293,"1,3",Low
305,"1,3",Low
287,"1,3",Low
303,"1,3",Low
291,"1,3",Low
280,"1,3",Low
289,"1,3",Low
272,"1,3",Low
300,"1,3",Low
296,"1,3",Low
291,"1,3",Low
286,"1,3",Low
312,"1,3",Low
303,"1,3",Low
287,"1,3",Low
284,"1,3",Low
312,"1,3",Low
279,"1,3",Low
310,"1,3",Low
306,"1,3",Low
304,"1,3",Low
284,"1,3",Low
280,"1,3",Low
306,"1,3",Low
280,"1,3",Low
304,"1,3",Low
278,"1,3",Low
294,"1,3",Low
289,"1,3",Low
279,"1,3",Low
287,"1,3",Low
282,"1,3",Low
278,"1,3",Low
293,"1,3",Low
280,"1,3",Low
291,"1,3",Low
335,"1,3",Low
300,"1,3",Low
292,"1,3",Low
307,"1,3",Low
281,"1,3",Low
288,"1,3",Low
342,"1,3",Low
308,"1,3",Low
329,"1,3",Low
284,"1,3",Low
287,"1,3",Low
304,"1,3",Low
284,"1,3",Low
291,"1,3",Low
333,"1,3",Low
315,"1,3",Low
294,"1,3",Low
293,"1,3",Low
291,"1,3",Low
297,"1,3",Low
289,"1,3",Low
282,"1,3",Low
319,"1,3",Low
293,"1,3",Low
316,"1,3",Low
290,"1,3",Low
285,"1,3",Low
304,"1,3",Low
300,"1,3",Low
294,"1,3",Low
288,"1,3",Low
283,"1,3",Low
281,"1,3",Low
296,"1,3",Low
277,"1,3",Low
290,"1,3",Low
297,"1,3",Low
292,"1,3",Low
302,"1,3",Low
287,"1,3",Low
297,"1,3",Low
290,"1,3",Low
317,"1,3",Low
306,"1,3",Low
329,"1,3",Low
328,"1,3",Low
289,"1,3",Low
297,"1,3",Low
309,"1,3",Low
287,"1,3",Low
282,"1,3",Low
332,"1,3",Low
303,"1,3",Low
295,"1,3",Low
309,"1,3",Low
327,"1,3",Low
288,"1,3",Low
300,"1,3",Low
288,"1,3",Low
300,"1,3",Low
289,"1,3",Low
301,"1,3",Low
285,"1,3",Low
284,"1,3",Low
316,"1,3",Low
326,"1,3",Low
296,"1,3",Low
294,"1,3",Low
313,"1,3",Low
312,"1,3",Low
337,"1,3",Low
285,"1,3",Low
281,"1,3",Low
306,"1,3",Low
294,"1,3",Low
290,"1,3",Low
282,"1,3",Low
298,"1,3",Low
297,"1,3",Low
311,"1,3",Low
289,"1,3",Low
310,"1,3",Low
279,"1,3",Low
282,"1,3",Low
295,"1,3",Low
295,"1,3",Low
289,"1,3",Low
287,"1,3",Low
312,"1,3",Low
280,"1,3",Low
304,"1,3",Low
292,"1,3",Low
285,"1,3",Low
283,"1,3",Low
282,"1,3",Low
276,"1,3",Low
281,"1,3",Low
279,"1,3",Low
281,"1,3",Low
279,"1,3",Low
309,"1,3",Low
292,"1,3",Low
303,"1,3",Low
339,"1,3",Low
295,"1,3",Low
303,"1,3",Low
285,"1,3",Low
299,"1,3",Low
292,"1,3",Low
286,"1,3",Low
282,"1,3",Low
289,"1,3",Low
350,"1,3",Low
317,"1,3",Low
312,"1,3",Low
304,"1,3",Low
293,"1,3",Low
283,"1,3",Low
287,"1,3",Low
291,"1,3",Low
327,"1,3",Low
319,"1,3",Low
291,"1,3",Low
338,"1,3",Low
321,"1,3",Low
317,"1,3",Low
286,"1,3",Low
294,"1,3",Low
290,"1,3",Low
309,"1,3",Low
284,"1,3",Low
297,"1,3",Low
289,"1,3",Low
292,"1,3",Low
282,"1,3",Low
291,"1,3",Low
316,"1,3",Low
356,"1,3",Low
276,"1,3",Low
282,"1,3",Low
295,"1,3",Low
301,"1,3",Low
291,"1,3",Low
277,"1,3",Low
283,"1,3",Low
283,"1,3",Low
269,"1,3",Low
290,"1,3",Low
281,"1,3",Low
328,"1,3",Low
287,"1,3",Low
310,"1,3",Low
308,"1,3",Low
320,"1,3",Low
301,"1,3",Low
300,"1,3",Low
289,"1,3",Low
325,"1,3",Low
306,"1,3",Low
290,"1,3",Low
285,"1,3",Low
282,"1,3",Low
317,"1,3",Low
319,"1,3",Low
312,"1,3",Low
310,"1,3",Low
325,"1,3",Low
312,"1,3",Low
293,"1,3",Low
304,"1,3",Low
284,"1,3",Low
298,"1,3",Low
294,"1,3",Low
288,"1,3",Low
285,"1,3",Low
314,"1,3",Low
329,"1,3",Low
304,"1,3",Low
282,"1,3",Low
296,"1,3",Low
341,"1,3",Low
296,"1,3",Low
294,"1,3",Low
287,"1,3",Low
285,"1,3",Low
359,"1,3",Low
344,"1,3",Low
340,"1,3",Low
297,"1,3",Low
287,"1,3",Low
340,"1,3",Low
313,"1,3",Low
291,"1,3",Low
319,"1,3",Low
286,"1,3",Low
303,"1,3",Low
337,"1,3",Low
285,"1,3",Low
291,"1,3",Low
285,"1,3",Low
307,"1,3",Low
283,"1,3",Low
331,"1,3",Low
279,"1,3",Low
306,"1,3",Low
335,"1,3",Low
306,"1,3",Low
285,"1,3",Low
291,"1,3",Low
307,"1,3",Low
291,"1,3",Low
310,"1,3",Low
312,"1,3",Low
291,"1,3",Low
350,"1,3",Low
287,"1,3",Low
298,"1,3",Low
331,"1,3",Low
329,"1,3",Low
304,"1,3",Low
282,"1,3",Low
291,"1,3",Low
310,"1,3",Low
364,"1,3",Low
316,"1,3",Low
331,"1,3",Low
299,"1,3",Low
317,"1,3",Low
306,"1,3",Low
300,"1,3",Low
297,"1,3",Low
287,"1,3",Low
278,"1,3",Low
287,"1,3",Low
284,"1,3",Low
300,"1,3",Low
291,"1,3",Low
309,"1,3",Low
326,"1,3",Low
309,"1,3",Low
295,"1,3",Low
299,"1,3",Low
311,"1,3",Low
299,"1,3",Low
303,"1,3",Low
301,"1,3",Low
289,"1,3",Low
280,"1,3",Low
295,"1,3",Low
286,"1,3",Low
290,"1,3",Low
285,"1,3",Low
289,"1,3",Low
303,"1,3",Low
274,"1,3",Low
315,"1,3",Low
313,"1,3",Low
315,"1,3",Low
286,"1,3",Low
303,"1,3",Low
285,"1,3",Low
306,"1,3",Low
303,"1,3",Low
302,"1,3",Low
296,"1,3",Low
277,"1,3",Low
287,"1,3",Low
303,"1,3",Low
282,"1,3",Low
316,"1,3",Low
294,"1,3",Low
302,"1,3",Low
301,"1,3",Low
294,"1,3",Low
281,"1,3",Low
292,"1,3",Low
318,"1,3",Low
296,"1,3",Low
293,"1,3",Low
284,"1,3",Low
308,"1,3",Low
315,"1,3",Low
289,"1,3",Low
277,"1,3",Low
296,"1,3",Low
280,"1,3",Low
299,"1,3",Low
286,"1,3",Low
284,"1,3",Low
301,"1,3",Low
281,"1,3",Low
292,"1,3",Low
285,"1,3",Low
305,"1,3",Low
315,"1,3",Low
288,"1,3",Low
276,"1,3",Low
293,"1,3",Low
280,"1,3",Low
290,"1,3",Low
323,"1,3",Low
294,"1,3",Low
301,"1,3",Low
277,"1,3",Low
292,"1,3",Low
282,"1,3",Low
286,"1,3",Low
297,"1,3",Low
273,"1,3",Low
326,"1,3",Low
321,"1,3",Low
291,"1,3",Low
306,"1,3",Low
292,"1,3",Low
299,"1,3",Low
288,"1,3",Low
289,"1,3",Low
317,"1,3",Low
300,"1,3",Low
286,"1,3",Low
283,"1,3",Low
292,"1,3",Low
275,"1,3",Low
285,"1,3",Low
287,"1,3",Low
296,"1,3",Low
282,"1,3",Low
304,"1,3",Low
281,"1,3",Low
324,"1,3",Low
282,"1,3",Low
305,"1,3",Low
305,"1,3",Low
292,"1,3",Low
304,"1,3",Low
291,"1,3",Low
280,"1,3",Low
293,"1,3",Low
289,"1,3",Low
274,"1,3",Low
292,"1,3",Low
281,"1,3",Low
281,"1,3",Low
322,"1,3",Low
323,"1,3",Low
310,"1,3",Low
301,"1,3",Low
308,"1,3",Low
289,"1,3",Low
342,"1,3",Low
289,"1,3",Low
299,"1,3",Low
304,"1,3",Low
316,"1,3",Low
296,"1,3",Low
294,"1,3",Low
281,"1,3",Low
304,"1,3",Low
295,"1,3",Low
302,"1,3",Low
330,"1,3",Low
312,"1,3",Low
312,"1,3",Low
300,"1,3",Low
294,"1,3",Low
319,"1,3",Low
298,"1,3",Low
303,"1,3",Low
292,"1,3",Low
298,"1,3",Low
295,"1,3",Low
314,"1,3",Low
299,"1,3",Low
324,"1,3",Low
294,"1,3",Low
304,"1,3",Low
330,"1,3",Low
342,"1,3",Low
339,"1,3",Low
308,"1,3",Low
302,"1,3",Low
318,"1,3",Low
298,"1,3",Low
290,"1,3",Low
295,"1,3",Low
299,"1,3",Low
306,"1,3",Low
289,"1,3",Low
316,"1,3",Low
298,"1,3",Low
324,"1,3",Low
286,"1,3",Low
295,"1,3",Low
303,"1,3",Low
290,"1,3",Low
286,"1,3",Low
324,"1,3",Low
291,"1,3",Low
321,"1,3",Low
311,"1,3",Low
290,"1,3",Low
310,"1,3",Low
286,"1,3",Low
285,"1,3",Low
295,"1,3",Low
373,"1,3",Low
326,"1,3",Low
284,"1,3",Low
342,"1,3",Low
297,"1,3",Low
319,"1,3",Low
293,"1,3",Low
315,"1,3",Low
311,"1,3",Low
291,"1,3",Low
288,"1,3",Low
342,"1,3",Low
295,"1,3",Low
287,"1,3",Low
292,"1,3",Low
308,"1,3",Low
339,"1,3",Low
302,"1,3",Low
293,"1,3",Low
299,"1,3",Low
335,"1,3",Low
290,"1,3",Low
334,"1,3",Low
289,"1,3",Low
300,"1,3",Low
335,"1,3",Low
314,"1,3",Low
306,"1,3",Low
285,"1,3",Low
303,"1,3",Low
290,"1,3",Low
288,"1,3",Low
309,"1,3",Low
307,"1,3",Low
288,"1,3",Low
350,"1,3",Low
338,"1,3",Low
318,"1,3",Low
303,"1,3",Low
290,"1,3",Low
297,"1,3",Low
301,"1,3",Low
342,"1,3",Low
325,"1,3",Low
315,"1,3",Low
307,"1,3",Low
312,"1,3",Low
344,"1,3",Low
369,"1,3",Low
292,"1,3",Low
297,"1,3",Low
297,"1,3",Low
284,"1,3",Low
296,"1,3",Low
281,"1,3",Low
293,"1,3",Low
287,"1,3",Low
289,"1,3",Low
362,"1,3",Low
279,"1,3",Low
281,"1,3",Low
284,"1,3",Low
277,"1,3",Low
287,"1,3",Low
294,"1,3",Low
282,"1,3",Low
279,"1,3",Low
300,"1,3",Low
284,"1,3",Low
282,"1,3",Low
283,"1,3",Low
290,"1,3",Low
284,"1,3",Low
278,"1,3",Low
282,"1,3",Low
282,"1,3",Low
302,"1,3",Low
287,"1,3",Low
282,"1,3",Low
285,"1,3",Low
291,"1,3",Low
291,"1,3",Low
295,"1,3",Low
293,"1,3",Low
302,"1,3",Low
285,"1,3",Low
295,"1,3",Low
288,"1,3",Low
309,"1,3",Low
279,"1,3",Low
282,"1,3",Low
288,"1,3",Low
288,"1,3",Low
284,"1,3",Low
308,"1,3",Low
280,"1,3",Low
290,"1,3",Low
284,"1,3",Low
282,"1,3",Low
290,"1,3",Low
283,"1,3",Low
284,"1,3",Low
293,"1,3",Low
282,"1,3",Low
284,"1,3",Low
284,"1,3",Low
288,"1,3",Low
285,"1,3",Low
290,"1,3",Low
283,"1,3",Low
292,"1,3",Low
282,"1,3",Low
290,"1,3",Low
294,"1,3",Low
290,"1,3",Low
297,"1,3",Low
285,"1,3",Low
277,"1,3",Low
281,"1,3",Low
294,"1,3",Low
323,"1,3",Low
287,"1,3",Low
308,"1,3",Low
293,"1,3",Low
294,"1,3",Low
282,"1,3",Low
298,"1,3",Low
302,"1,3",Low
295,"1,3",Low
288,"1,3",Low
294,"1,3",Low
281,"1,3",Low
285,"1,3",Low
292,"1,3",Low
297,"1,3",Low
297,"1,3",Low
284,"1,3",Low
296,"1,3",Low
281,"1,3",Low
293,"1,3",Low
287,"1,3",Low
289,"1,3",Low
362,"1,3",Low
279,"1,3",Low
281,"1,3",Low
284,"1,3",Low
277,"1,3",Low
287,"1,3",Low
294,"1,3",Low
282,"1,3",Low
279,"1,3",Low
300,"1,3",Low
284,"1,3",Low
282,"1,3",Low
283,"1,3",Low
290,"1,3",Low
284,"1,3",Low
278,"1,3",Low
282,"1,3",Low
282,"1,3",Low
302,"1,3",Low
287,"1,3",Low
282,"1,3",Low
285,"1,3",Low
291,"1,3",Low
291,"1,3",Low
295,"1,3",Low
293,"1,3",Low
302,"1,3",Low
285,"1,3",Low
295,"1,3",Low
288,"1,3",Low
309,"1,3",Low
279,"1,3",Low
282,"1,3",Low
288,"1,3",Low
288,"1,3",Low
284,"1,3",Low
308,"1,3",Low
280,"1,3",Low
290,"1,3",Low
284,"1,3",Low
282,"1,3",Low
290,"1,3",Low
283,"1,3",Low
284,"1,3",Low
293,"1,3",Low
282,"1,3",Low
284,"1,3",Low
284,"1,3",Low
288,"1,3",Low
285,"1,3",Low
290,"1,3",Low
283,"1,3",Low
292,"1,3",Low
282,"1,3",Low
290,"1,3",Low
294,"1,3",Low
290,"1,3",Low
297,"1,3",Low
285,"1,3",Low
277,"1,3",Low
281,"1,3",Low
294,"1,3",Low
323,"1,3",Low
287,"1,3",Low
308,"1,3",Low
293,"1,3",Low
294,"1,3",Low
282,"1,3",Low
298,"1,3",Low
302,"1,3",Low
295,"1,3",Low
288,"1,3",Low
294,"1,3",Low
281,"1,3",Low
285,"1,3",Low
292,"1,3",Low
297,"1,3",Low
297,"1,3",Low
284,"1,3",Low
296,"1,3",Low
281,"1,3",Low
293,"1,3",Low
287,"1,3",Low
289,"1,3",Low
362,"1,3",Low
279,"1,3",Low
281,"1,3",Low
284,"1,3",Low
277,"1,3",Low
287,"1,3",Low
294,"1,3",Low
282,"1,3",Low
279,"1,3",Low
300,"1,3",Low
284,"1,3",Low
282,"1,3",Low
283,"1,3",Low
290,"1,3",Low
284,"1,3",Low
278,"1,3",Low
282,"1,3",Low
282,"1,3",Low
302,"1,3",Low
287,"1,3",Low
282,"1,3",Low
285,"1,3",Low
291,"1,3",Low
291,"1,3",Low
295,"1,3",Low
293,"1,3",Low
302,"1,3",Low
285,"1,3",Low
295,"1,3",Low
288,"1,3",Low
309,"1,3",Low
279,"1,3",Low
282,"1,3",Low
288,"1,3",Low
288,"1,3",Low
284,"1,3",Low
308,"1,3",Low
280,"1,3",Low
290,"1,3",Low
284,"1,3",Low
282,"1,3",Low
290,"1,3",Low
283,"1,3",Low
284,"1,3",Low
293,"1,3",Low
282,"1,3",Low
284,"1,3",Low
284,"1,3",Low
288,"1,3",Low
285,"1,3",Low
290,"1,3",Low
283,"1,3",Low
292,"1,3",Low
282,"1,3",Low
290,"1,3",Low
294,"1,3",Low
290,"1,3",Low
297,"1,3",Low
285,"1,3",Low
277,"1,3",Low
281,"1,3",Low
294,"1,3",Low
323,"1,3",Low
287,"1,3",Low
308,"1,3",Low
293,"1,3",Low
294,"1,3",Low
282,"1,3",Low
298,"1,3",Low
302,"1,3",Low
295,"1,3",Low
288,"1,3",Low
294,"1,3",Low
281,"1,3",Low
285,"1,3",Low
292,"1,3",Low
297,"1,3",Low
297,"1,3",Low
284,"1,3",Low
296,"1,3",Low
281,"1,3",Low
293,"1,3",Low
287,"1,3",Low
289,"1,3",Low
362,"1,3",Low
279,"1,3",Low
281,"1,3",Low
284,"1,3",Low
277,"1,3",Low
287,"1,3",Low
294,"1,3",Low
282,"1,3",Low
279,"1,3",Low
300,"1,3",Low
284,"1,3",Low
282,"1,3",Low
283,"1,3",Low
290,"1,3",Low
284,"1,3",Low
278,"1,3",Low
282,"1,3",Low
282,"1,3",Low
302,"1,3",Low
287,"1,3",Low
282,"1,3",Low
285,"1,3",Low
291,"1,3",Low
291,"1,3",Low
295,"1,3",Low
293,"1,3",Low
302,"1,3",Low
285,"1,3",Low
295,"1,3",Low
288,"1,3",Low
309,"1,3",Low
279,"1,3",Low
282,"1,3",Low
288,"1,3",Low
288,"1,3",Low
284,"1,3",Low
308,"1,3",Low
280,"1,3",Low
290,"1,3",Low
284,"1,3",Low
282,"1,3",Low
290,"1,3",Low
283,"1,3",Low
284,"1,3",Low
293,"1,3",Low
282,"1,3",Low
284,"1,3",Low
284,"1,3",Low
288,"1,3",Low
285,"1,3",Low
290,"1,3",Low
283,"1,3",Low
292,"1,3",Low
282,"1,3",Low
290,"1,3",Low
294,"1,3",Low
290,"1,3",Low
297,"1,3",Low
285,"1,3",Low
277,"1,3",Low
281,"1,3",Low
294,"1,3",Low
323,"1,3",Low
287,"1,3",Low
308,"1,3",Low
293,"1,3",Low
294,"1,3",Low
282,"1,3",Low
298,"1,3",Low
302,"1,3",Low
295,"1,3",Low
288,"1,3",Low
294,"1,3",Low
281,"1,3",Low
285,"1,3",Low
292,"1,3",Low
297,"1,3",Low
297,"1,3",Low
284,"1,3",Low
296,"1,3",Low
281,"1,3",Low
293,"1,3",Low
287,"1,3",Low
289,"1,3",Low
362,"1,3",Low
279,"1,3",Low
281,"1,3",Low
284,"1,3",Low
277,"1,3",Low
287,"1,3",Low
294,"1,3",Low
282,"1,3",Low
279,"1,3",Low
300,"1,3",Low
284,"1,3",Low
282,"1,3",Low
283,"1,3",Low
290,"1,3",Low
284,"1,3",Low
278,"1,3",Low
282,"1,3",Low
282,"1,3",Low
302,"1,3",Low
287,"1,3",Low
282,"1,3",Low
285,"1,3",Low
291,"1,3",Low
291,"1,3",Low
295,"1,3",Low
293,"1,3",Low
302,"1,3",Low
285,"1,3",Low
295,"1,3",Low
288,"1,3",Low
309,"1,3",Low
279,"1,3",Low
282,"1,3",Low
288,"1,3",Low
288,"1,3",Low
284,"1,3",Low
308,"1,3",Low
280,"1,3",Low
290,"1,3",Low
284,"1,3",Low
282,"1,3",Low
290,"1,3",Low
283,"1,3",Low
284,"1,3",Low
293,"1,3",Low
282,"1,3",Low
284,"1,3",Low
284,"1,3",Low
288,"1,3",Low
285,"1,3",Low
290,"1,3",Low
283,"1,3",Low
292,"1,3",Low
282,"1,3",Low
290,"1,3",Low
294,"1,3",Low
290,"1,3",Low
297,"1,3",Low
285,"1,3",Low
277,"1,3",Low
281,"1,3",Low
294,"1,3",Low
323,"1,3",Low
287,"1,3",Low
308,"1,3",Low
293,"1,3",Low
294,"1,3",Low
282,"1,3",Low
298,"1,3",Low
302,"1,3",Low
295,"1,3",Low
288,"1,3",Low
294,"1,3",Low
281,"1,3",Low
285,"1,3",Low
292,"1,3",Low
297,"1,3",Low
297,"1,3",Low
284,"1,3",Low
296,"1,3",Low
281,"1,3",Low
293,"1,3",Low
287,"1,3",Low
289,"1,3",Low
362,"1,3",Low
279,"1,3",Low
281,"1,3",Low
284,"1,3",Low
